# file created by code in security_q.jl
# file created on 2024-08-15 at 12:29:35
# parameter: seed = 1
# parameter: T = 10000.0
# parameter: n_queues = 1
# parameter: mean_interarrival = 5.2
# parameter: mean_server_time = 5.0
# parameter: time_units = minutes
id,arrival_time,server,start_service_time,completion_time
57,302.2328730998477,1,339.3878253211962,349.61657959135863
58,304.3221952654354,1,349.61657959135863,378.5710480595603
59,304.4407815534211,1,378.5710480595603,379.74984390862534
60,306.9575570064926,1,379.74984390862534,383.2129047030252
61,308.41612004462723,1,383.2129047030252,388.4039704926608
62,336.41495975811745,1,388.4039704926608,392.2251216621259
63,337.6183148567301,1,392.2251216621259,403.4678164545594
64,340.5261187610921,1,403.4678164545594,407.7362850889646
65,345.26829121709267,1,407.7362850889646,433.32755368473227
66,347.8837410760119,1,433.32755368473227,441.6286879767765
67,348.38720427276485,1,441.6286879767765,455.83706926756713
68,349.3289556374103,1,455.83706926756713,457.51763574222514
69,350.9065057102673,1,457.51763574222514,458.41580629772386
70,353.55340596292785,1,458.41580629772386,459.9833510809291
71,358.6630726436102,1,459.9833510809291,464.0355988959881
72,361.7129549444409,1,464.0355988959881,466.2553404011486
73,368.12246067848315,1,466.2553404011486,472.00678178335403
74,376.0713433683937,1,472.00678178335403,475.71876368380236
75,380.1869344589064,1,475.71876368380236,479.58941783660794
76,381.25411816438066,1,479.58941783660794,482.29379414756784
77,385.4205700529209,1,482.29379414756784,483.8266566633718
78,395.16657884251555,1,483.8266566633718,488.78519881451433
79,395.9145043658384,1,488.78519881451433,494.0540559264745
80,396.30696208684014,1,494.0540559264745,497.07439094797337
81,408.21515909797733,1,497.07439094797337,499.56540364812537
82,411.21533657392547,1,499.56540364812537,522.2520171651686
83,411.2935034891686,1,522.2520171651686,528.9864780111332
84,416.1091125011322,1,528.9864780111332,533.4325142625543
85,433.3469580168017,1,533.4325142625543,540.9331504333232
86,434.9223054475697,1,540.9331504333232,544.6108837207541
87,445.83299723282255,1,544.6108837207541,545.6547893032067
88,447.9824468563365,1,545.6547893032067,549.8152912376241
89,458.1862125485258,1,549.8152912376241,552.4429391865787
90,459.8210971276894,1,552.4429391865787,566.8498398036352
91,462.944797603712,1,566.8498398036352,576.1566529005299
92,468.1719473807107,1,576.1566529005299,576.5496654850159
93,484.0873608833427,1,576.5496654850159,583.3818920059257
94,486.415138308092,1,583.3818920059257,590.0136471519229
95,490.0788322045638,1,590.0136471519229,592.7917595985014
96,495.6944353462677,1,592.7917595985014,608.510536341809
97,495.6973005018244,1,608.510536341809,619.2178744305588
98,498.3148880992485,1,619.2178744305588,620.2399482004595
99,499.73561512885243,1,620.2399482004595,624.3910606058657
100,499.90002551007007,1,624.3910606058657,625.4494278226056
101,511.0606886050747,1,625.4494278226056,639.2198972753972
102,518.8887641223827,1,639.2198972753972,646.3771079802492
103,525.3403819593518,1,646.3771079802492,647.5267057019187
104,528.1913397041391,1,647.5267057019187,648.5781916220997
105,532.7686191523974,1,648.5781916220997,649.7750866737247
106,542.5689815058705,1,649.7750866737247,665.5554909374471
107,544.0388216690154,1,665.5554909374471,669.2619542685765
108,544.3390527012903,1,669.2619542685765,673.1910511920665
109,549.0329310533252,1,673.1910511920665,682.3774652700613
110,552.8352159968006,1,682.3774652700613,682.4309872400077
111,552.9015868196343,1,682.4309872400077,684.4557536118939
112,567.9306353143696,1,684.4557536118939,686.0353078894509
113,573.130803371409,1,686.0353078894509,690.2409103954137
114,573.9331287297118,1,690.2409103954137,699.4869263195543
115,575.8288380860675,1,699.4869263195543,704.8688424744661
116,590.741238441993,1,704.8688424744661,719.5144926722306
117,594.1468048749417,1,719.5144926722306,725.2026163436739
118,595.8291495380935,1,725.2026163436739,726.6591577460432
119,600.8886286410592,1,726.6591577460432,727.4477186180951
120,605.0481686897117,1,727.4477186180951,728.7183986454463
121,613.1895966941422,1,728.7183986454463,728.9923896570333
122,616.2665616818753,1,728.9923896570333,756.9610748761452
123,620.4277977350691,1,756.9610748761452,758.6731421393553
124,621.2865682102539,1,758.6731421393553,769.5265301397076
125,631.4037908908841,1,769.5265301397076,777.2744067500029
126,631.7427631257965,1,777.2744067500029,783.6326522795761
127,644.4488213451098,1,783.6326522795761,783.6654744293509
128,648.4343124540884,1,783.6654744293509,788.8599032345236
129,654.4317009408896,1,788.8599032345236,790.1954452560024
130,659.3463823903556,1,790.1954452560024,796.1144216089892
131,661.2074633802415,1,796.1144216089892,813.7616152482345
132,667.730456792918,1,813.7616152482345,815.7059661662287
133,692.3106633865269,1,815.7059661662287,825.5041187663924
134,716.6326704769692,1,825.5041187663924,827.562571270601
135,732.3859859156884,1,827.562571270601,831.1074342247041
136,738.9774892566367,1,831.1074342247041,842.0894537771064
137,739.7660357574279,1,842.0894537771064,846.1539279604373
138,744.8151302862225,1,846.1539279604373,854.5496583236024
139,746.0657988901985,1,854.5496583236024,855.2246568745306
140,746.7790808636828,1,855.2246568745306,860.4271302966723
141,752.7068961739274,1,860.4271302966723,872.6675709445019
142,753.6561422695835,1,872.6675709445019,873.1904644870544
143,756.7845580003855,1,873.1904644870544,878.4432772195617
144,773.4120517966371,1,878.4432772195617,880.4787224993299
145,778.4020950362186,1,880.4787224993299,884.6240491605912
146,780.5233014709272,1,884.6240491605912,888.0346978156845
147,787.0290203286282,1,888.0346978156845,893.6847472289267
148,787.4752642490639,1,893.6847472289267,903.2415804374648
149,788.2289138119928,1,903.2415804374648,903.2845503996862
150,795.1143635302831,1,903.2845503996862,907.1232094926204
151,800.232465598538,1,907.1232094926204,912.6492339719599
152,805.6506907048395,1,912.6492339719599,919.1942204786302
153,809.980373569681,1,919.1942204786302,931.7983100367145
154,810.952542632574,1,931.7983100367145,937.8137893980205
155,815.5529135463814,1,937.8137893980205,939.8133030875005
156,820.1301388928545,1,939.8133030875005,940.3109007494099
157,825.0250479570078,1,940.3109007494099,940.4288021871677
158,831.0235706173029,1,940.4288021871677,940.8776840244274
159,837.8608116530579,1,940.8776840244274,953.6070917370897
160,848.4643455966403,1,953.6070917370897,960.9162975459333
161,854.7308101179508,1,960.9162975459333,967.2024193623714
162,856.2401454392658,1,967.2024193623714,987.2681866422867
163,878.0507409433732,1,987.2681866422867,987.7193900140629
164,878.5856269866521,1,987.7193900140629,988.2719195995617
165,884.0726348309449,1,988.2719195995617,989.4694767243707
166,885.889185788428,1,989.4694767243707,990.8749384835877
167,885.9185621322305,1,990.8749384835877,992.0634860187201
168,886.4958560437857,1,992.0634860187201,1000.4314740099418
169,887.3543901971285,1,1000.4314740099418,1003.9190950976911
170,894.6520257201378,1,1003.9190950976911,1026.6529619604437
171,899.5668696096675,1,1026.6529619604437,1029.7419637477747
172,904.8230674217448,1,1029.7419637477747,1032.3467586166678
173,914.4849758320456,1,1032.3467586166678,1032.481640518052
174,915.0084734834661,1,1032.481640518052,1032.9897334932784
175,915.9930827672322,1,1032.9897334932784,1033.0270480032439
176,918.446971929881,1,1033.0270480032439,1036.3179181926535
177,918.8672193512256,1,1036.3179181926535,1043.5348200637304
178,923.5546246576085,1,1043.5348200637304,1050.0884911770547
179,926.4007686622494,1,1050.0884911770547,1056.3736086247711
180,933.4834320809076,1,1056.3736086247711,1057.7923824503355
181,938.9085747803339,1,1057.7923824503355,1062.975164652586
182,940.814745619876,1,1062.975164652586,1067.6337515551868
183,940.9344199166912,1,1067.6337515551868,1072.8697755800256
184,955.4188297116037,1,1072.8697755800256,1076.068396282028
185,958.1035034498942,1,1076.068396282028,1080.5518345418923
186,962.164699683015,1,1080.5518345418923,1083.541669632377
187,973.9305046991387,1,1083.541669632377,1094.2858775018028
188,978.2497448268709,1,1094.2858775018028,1094.5358753548192
189,988.298521978634,1,1094.5358753548192,1107.6285025570733
190,993.2034578758374,1,1107.6285025570733,1112.2395605250147
191,997.659872287599,1,1112.2395605250147,1125.22087464089
192,1000.6266404835599,1,1125.22087464089,1130.5534464289035
193,1002.9334755628412,1,1130.5534464289035,1154.4899057566154
194,1005.1743723111479,1,1154.4899057566154,1157.47152481906
195,1014.1749412189904,1,1157.47152481906,1174.1230811261437
196,1020.8370239669177,1,1174.1230811261437,1175.0010415647614
197,1027.5290107325259,1,1175.0010415647614,1188.1671038651036
198,1031.6396454995324,1,1188.1671038651036,1189.778611682678
199,1032.5758892092035,1,1189.778611682678,1192.0171102863503
200,1033.1137436772487,1,1192.0171102863503,1195.8557041808556
201,1050.7305671591325,1,1195.8557041808556,1200.6159042155125
202,1071.6509236133277,1,1200.6159042155125,1212.4055663732613
203,1078.4587326295289,1,1212.4055663732613,1219.5358754710214
204,1078.85773855334,1,1219.5358754710214,1222.7063646849729
205,1078.9264768641178,1,1222.7063646849729,1222.9863699534853
206,1082.1634332617616,1,1222.9863699534853,1224.4978605618794
207,1083.4839164632326,1,1224.4978605618794,1229.8782503101893
208,1088.8809277046994,1,1229.8782503101893,1230.6207746175287
209,1096.1420603938059,1,1230.6207746175287,1239.694472321062
210,1108.6392894090436,1,1239.694472321062,1244.1881243214739
211,1118.8247312484493,1,1244.1881243214739,1248.3750877393531
212,1125.3857574730341,1,1248.3750877393531,1255.7790960027446
213,1126.031132277551,1,1255.7790960027446,1260.9235517824886
214,1129.1005315131354,1,1260.9235517824886,1265.3143542270575
215,1133.4127635222112,1,1265.3143542270575,1267.0193261588458
216,1133.7503215365937,1,1267.0193261588458,1269.0038231501758
217,1141.6291680598113,1,1269.0038231501758,1282.4189405633779
218,1153.7682895680214,1,1282.4189405633779,1287.8655521641256
219,1154.5084843032764,1,1287.8655521641256,1293.8648569061293
220,1154.6212197050081,1,1293.8648569061293,1294.827332714611
221,1163.2164611804114,1,1294.827332714611,1299.837317916878
222,1170.2143462106278,1,1299.837317916878,1309.6844322322645
223,1171.8686549971185,1,1309.6844322322645,1311.758098819909
224,1174.1581109597375,1,1311.758098819909,1317.7784300830288
225,1174.3770787402095,1,1317.7784300830288,1319.4078073850656
226,1174.7415780275937,1,1319.4078073850656,1322.1539104138064
227,1187.3179130854435,1,1322.1539104138064,1331.7199566197446
228,1197.0957929635601,1,1331.7199566197446,1332.57244501169
229,1198.5196370650608,1,1332.57244501169,1332.7844980205882
230,1201.8908857013084,1,1332.7844980205882,1333.3482684629087
231,1209.0732673705431,1,1333.3482684629087,1338.1339531379283
232,1210.4744516717672,1,1338.1339531379283,1348.2463063700843
233,1218.9826119102288,1,1348.2463063700843,1363.761733810374
234,1223.4751142696975,1,1363.761733810374,1377.9060821436601
235,1225.9635330752665,1,1377.9060821436601,1378.9188107280538
236,1230.2004973596497,1,1378.9188107280538,1380.0868425087135
237,1243.9797732069624,1,1380.0868425087135,1381.6155498838998
238,1248.5290710359463,1,1381.6155498838998,1384.8349581358218
239,1250.3779576127545,1,1384.8349581358218,1385.1936411709466
240,1260.7883181111408,1,1385.1936411709466,1387.0980645337443
241,1275.657904707093,1,1387.0980645337443,1391.8669850419824
242,1276.9085770885072,1,1391.8669850419824,1392.8832358364198
243,1280.94052715659,1,1392.8832358364198,1393.7790903978885
244,1285.4452163193182,1,1393.7790903978885,1402.5849070850425
245,1299.088072378702,1,1402.5849070850425,1420.2730716454826
246,1302.6475840826986,1,1420.2730716454826,1423.9305580658136
247,1304.1087154249733,1,1423.9305580658136,1427.3311531677243
248,1307.0501396121265,1,1427.3311531677243,1431.2184823259975
249,1308.2234842329071,1,1431.2184823259975,1432.4455094757634
250,1314.4599661662237,1,1432.4455094757634,1445.3135161010418
251,1316.8266709393963,1,1445.3135161010418,1454.2631284607548
252,1325.8191325051998,1,1454.2631284607548,1456.1589658507175
253,1328.3639041153106,1,1456.1589658507175,1456.4147911668913
254,1329.3374314348207,1,1456.4147911668913,1461.665582117341
255,1338.7109147184603,1,1461.665582117341,1462.4037863505343
256,1339.2635369343434,1,1462.4037863505343,1465.6165606528684
257,1341.41415583331,1,1465.6165606528684,1466.1506065771855
258,1359.4590764773818,1,1466.1506065771855,1469.634774124233
259,1363.0822733990426,1,1469.634774124233,1482.6753682860813
260,1364.306829426362,1,1482.6753682860813,1501.8743690946317
261,1368.3470930997282,1,1501.8743690946317,1511.5504012538488
262,1376.7418789734,1,1511.5504012538488,1517.8212844131674
263,1394.8256796515434,1,1517.8212844131674,1517.9731567389404
264,1408.2471033839108,1,1517.9731567389404,1526.839239272276
265,1411.7789794928597,1,1526.839239272276,1527.8148613348105
266,1412.1794972856087,1,1527.8148613348105,1535.078345442022
267,1418.6873361302962,1,1535.078345442022,1546.308851188713
268,1419.1701247182714,1,1546.308851188713,1557.6400328702944
269,1420.1862146136516,1,1557.6400328702944,1563.5094860136162
270,1421.050430602863,1,1563.5094860136162,1565.7985500647267
271,1428.1510173819693,1,1565.7985500647267,1567.7604412913734
272,1428.7952455725022,1,1567.7604412913734,1571.3921847393838
273,1431.9763553795804,1,1571.3921847393838,1572.4074093740142
274,1442.1319453602846,1,1572.4074093740142,1573.4744605899143
275,1445.0472524540548,1,1573.4744605899143,1574.7855124450728
276,1458.6443755616947,1,1574.7855124450728,1578.8132229881078
277,1465.3874425115616,1,1578.8132229881078,1581.3795270845212
278,1467.7154136410754,1,1581.3795270845212,1582.2119599801522
279,1467.9042854227223,1,1582.2119599801522,1585.5905574259
280,1468.9924449607909,1,1585.5905574259,1588.7177305557266
281,1470.7198390108003,1,1588.7177305557266,1597.9625148077535
282,1471.5671976405936,1,1597.9625148077535,1602.5512383616774
283,1472.7548299466953,1,1602.5512383616774,1617.266838758902
284,1486.3123325295653,1,1617.266838758902,1618.8538322273134
285,1490.0545194741032,1,1618.8538322273134,1634.6867764449548
286,1494.847872659998,1,1634.6867764449548,1646.8055686809791
287,1497.2715781181291,1,1646.8055686809791,1653.7686174967073
288,1498.2646353719642,1,1653.7686174967073,1670.0216045302727
289,1499.0381059314307,1,1670.0216045302727,1674.3041067497575
290,1501.7384807552612,1,1674.3041067497575,1678.1478115914354
291,1511.7860122338673,1,1678.1478115914354,1678.9419752985998
292,1512.2660712462032,1,1678.9419752985998,1679.2159112472964
293,1517.30341365044,1,1679.2159112472964,1688.9099811212036
294,1523.6226200628846,1,1688.9099811212036,1689.8603460742959
295,1527.465766558765,1,1689.8603460742959,1693.4196524376387
296,1542.809299829759,1,1693.4196524376387,1694.666645022654
297,1543.7856827152405,1,1694.666645022654,1706.6794761659075
298,1552.179258398841,1,1706.6794761659075,1712.499005034359
299,1556.343426868572,1,1712.499005034359,1717.961346391784
300,1561.485707118687,1,1717.961346391784,1724.2111142393044
301,1569.8362034676488,1,1724.2111142393044,1724.3990132961999
302,1571.2944077882003,1,1724.3990132961999,1726.2130930456112
303,1573.4084894757927,1,1726.2130930456112,1732.4167060268576
304,1574.7768883591568,1,1732.4167060268576,1733.100731642126
305,1599.4703800310733,1,1733.100731642126,1738.8958238139276
306,1605.3067993884342,1,1738.8958238139276,1743.368663721025
307,1607.7037703667434,1,1743.368663721025,1744.6662956744592
308,1611.3348253497902,1,1744.6662956744592,1749.3034509145032
309,1618.7919939628068,1,1749.3034509145032,1749.5635346237998
310,1619.544027963762,1,1749.5635346237998,1749.7088237525131
311,1624.0639358569588,1,1749.7088237525131,1755.1845173136824
312,1629.6514695055614,1,1755.1845173136824,1755.7137569841632
313,1632.8592084030167,1,1755.7137569841632,1767.3479375620898
314,1641.9047237950945,1,1767.3479375620898,1775.0612973419088
315,1642.262760858346,1,1775.0612973419088,1776.5830362897013
316,1643.4773506150414,1,1776.5830362897013,1778.637283193845
317,1645.498619167812,1,1778.637283193845,1783.653341543416
318,1651.5238458476529,1,1783.653341543416,1801.4653463867005
319,1657.2808703582884,1,1801.4653463867005,1810.9580839750308
320,1657.9041452339832,1,1810.9580839750308,1811.1705673357187
321,1660.5181858218023,1,1811.1705673357187,1816.590306623008
322,1666.6451044522626,1,1816.590306623008,1817.0141465155864
323,1672.1364778855018,1,1817.0141465155864,1819.563215063237
324,1675.9497720819695,1,1819.563215063237,1830.5649586250254
325,1676.845828778766,1,1830.5649586250254,1836.1498126248457
326,1681.9013959533931,1,1836.1498126248457,1838.5854790788926
327,1686.5396785821204,1,1838.5854790788926,1847.5003865407298
328,1687.8726109991524,1,1847.5003865407298,1851.8969363315582
329,1688.9120889279425,1,1851.8969363315582,1854.6343459269503
330,1692.9974789665139,1,1854.6343459269503,1859.7159189210051
331,1693.2160033826415,1,1859.7159189210051,1862.1157696928433
332,1697.0581551661276,1,1862.1157696928433,1874.353417249833
333,1704.7844079884505,1,1874.353417249833,1888.4050728175491
334,1717.751733705722,1,1888.4050728175491,1889.7251209040592
335,1718.2954174185386,1,1889.7251209040592,1900.0930503542572
336,1721.6809748695339,1,1900.0930503542572,1907.2473816432505
337,1724.7804273203963,1,1907.2473816432505,1911.147783752363
338,1726.814764438501,1,1911.147783752363,1915.9108245501939
339,1729.750072510171,1,1915.9108245501939,1918.0921221371382
340,1731.3594628811093,1,1918.0921221371382,1925.3775846443784
341,1733.6449121682444,1,1925.3775846443784,1932.700752863753
342,1734.8545200149533,1,1932.700752863753,1937.5323358439553
343,1740.2806175939695,1,1937.5323358439553,1946.2779334401514
344,1744.87142446934,1,1946.2779334401514,1951.4407053335337
345,1758.1585714170249,1,1951.4407053335337,1954.2102046131151
346,1760.5118843122361,1,1954.2102046131151,1956.8624563361857
347,1764.6990989135375,1,1956.8624563361857,1959.7484929089946
348,1780.003713053318,1,1959.7484929089946,1962.9415617332156
349,1781.1728144755282,1,1962.9415617332156,1970.8860220039467
350,1783.4346928598763,1,1970.8860220039467,1974.8707399692855
351,1786.35843326065,1,1974.8707399692855,1975.9432621414837
352,1794.583488195818,1,1975.9432621414837,1981.8844416687743
353,1795.315436683595,1,1981.8844416687743,1988.8532820182777
354,1803.5947295152814,1,1988.8532820182777,1994.7218558768307
355,1808.509373651098,1,1994.7218558768307,2002.2464174833258
356,1817.127118572838,1,2002.2464174833258,2005.271756982505
357,1823.955840971816,1,2005.271756982505,2008.618876757116
358,1824.743633164489,1,2008.618876757116,2017.3653492309968
359,1834.332881689508,1,2017.3653492309968,2017.8642878311564
360,1838.3391382976788,1,2017.8642878311564,2019.7407583472177
361,1843.7006973736877,1,2019.7407583472177,2030.0724608864316
362,1847.4451132761237,1,2030.0724608864316,2031.749388427394
363,1853.3247947184082,1,2031.749388427394,2036.839921102154
364,1853.9501033894942,1,2036.839921102154,2041.142674190326
365,1854.5805495514512,1,2041.142674190326,2047.7866711644413
366,1854.666028882807,1,2047.7866711644413,2051.7645086053485
367,1856.7902884102543,1,2051.7645086053485,2052.923718339264
368,1861.8987156790972,1,2052.923718339264,2055.985289263316
369,1863.454636398084,1,2055.985289263316,2065.0906191692106
370,1877.3161278126859,1,2065.0906191692106,2065.9208658355424
371,1883.35635705246,1,2065.9208658355424,2070.5448053435066
372,1889.4826749928666,1,2070.5448053435066,2072.0875028380883
373,1893.2265095676444,1,2072.0875028380883,2073.5558768488772
374,1893.5069186698477,1,2073.5558768488772,2076.435128853087
375,1903.2982683933237,1,2076.435128853087,2080.554441933909
376,1903.6084054696043,1,2080.554441933909,2082.596009279138
377,1915.197532798134,1,2082.596009279138,2082.6974787753684
378,1918.3330895146707,1,2082.6974787753684,2082.7034475640066
379,1926.4364171312432,1,2082.7034475640066,2082.8539776248276
380,1928.272818689749,1,2082.8539776248276,2093.0822816278537
381,1931.3777225087754,1,2093.0822816278537,2093.349576701507
382,1936.047876890274,1,2093.349576701507,2101.27750671194
383,1937.3366014765081,1,2101.27750671194,2105.8782136937975
384,1938.5687374737388,1,2105.8782136937975,2107.633555124748
385,1939.7017782644225,1,2107.633555124748,2110.3741362396318
386,1940.281886367668,1,2110.3741362396318,2114.571040070185
387,1947.4234531627394,1,2114.571040070185,2121.8406405992823
388,1952.6799135691665,1,2121.8406405992823,2123.6439533766784
389,1957.0509911272866,1,2123.6439533766784,2126.126864848753
390,1962.4895734956522,1,2126.126864848753,2129.312057620448
391,1962.7314063692336,1,2129.312057620448,2133.6616469379
392,1964.2367707450328,1,2133.6616469379,2135.925939798469
393,1964.8865769890865,1,2135.925939798469,2138.7971948673126
394,1969.1295820537532,1,2138.7971948673126,2141.3215747248228
395,1970.041387090191,1,2141.3215747248228,2158.3836547393953
396,1974.6437670371508,1,2158.3836547393953,2159.0341798877644
397,1975.3180755496521,1,2159.0341798877644,2165.196319765206
398,1978.4546799725354,1,2165.196319765206,2167.753856027329
399,1983.2434446386712,1,2167.753856027329,2174.619926454483
400,1984.1427586703537,1,2174.619926454483,2191.868289032098
401,1991.5549648525266,1,2191.868289032098,2195.289368200228
402,2001.1661310254833,1,2195.289368200228,2195.824852264433
403,2012.6170062148972,1,2195.824852264433,2202.1240806812757
404,2015.0393339439074,1,2202.1240806812757,2209.1050653440266
405,2017.9888668345932,1,2209.1050653440266,2209.4172220259093
406,2025.8118918031946,1,2209.4172220259093,2211.2943684979455
407,2031.1157195826079,1,2211.2943684979455,2215.4691915399094
408,2034.6249270218595,1,2215.4691915399094,2216.5295398852054
409,2036.034795716459,1,2216.5295398852054,2218.1435219609916
410,2036.4545323923512,1,2218.1435219609916,2221.5817301937814
411,2039.1181569868231,1,2221.5817301937814,2223.0647874692568
412,2039.3418486990827,1,2223.0647874692568,2235.061020247803
413,2044.1077529754457,1,2235.061020247803,2243.018521015706
414,2048.1132513938537,1,2243.018521015706,2247.3993710925524
415,2056.4814942338107,1,2247.3993710925524,2265.477480536756
416,2057.8104519543813,1,2265.477480536756,2272.9943099955885
417,2062.4914169071385,1,2272.9943099955885,2281.3665083699366
418,2063.869034818643,1,2281.3665083699366,2289.438945812678
419,2064.6643788257093,1,2289.438945812678,2293.7558741612866
420,2079.9047055354768,1,2293.7558741612866,2301.0593807582754
421,2092.0056877120724,1,2301.0593807582754,2302.4285922289114
422,2092.2821889026786,1,2302.4285922289114,2316.2238446998867
423,2104.132316996751,1,2316.2238446998867,2323.3720212056337
424,2112.675594733203,1,2323.3720212056337,2336.0184443263274
425,2113.6523481244813,1,2336.0184443263274,2341.3823294109643
426,2115.2273277474364,1,2341.3823294109643,2343.6090147306363
427,2119.763920182332,1,2343.6090147306363,2351.5858198764745
428,2125.293253985106,1,2351.5858198764745,2354.714012477875
429,2127.7603526230782,1,2354.714012477875,2359.210457620789
430,2129.0612872704364,1,2359.210457620789,2362.5904764279453
431,2131.7497180552555,1,2362.5904764279453,2378.433147732331
432,2134.399519328481,1,2378.433147732331,2379.1946475539216
433,2143.794340853608,1,2379.1946475539216,2386.8060107181172
434,2150.2782090792407,1,2386.8060107181172,2390.295230607026
435,2157.72591993968,1,2390.295230607026,2392.1378032339617
436,2158.084860412454,1,2392.1378032339617,2396.652949633268
437,2170.893129155561,1,2396.652949633268,2400.501685051026
438,2175.557764098897,1,2400.501685051026,2415.1662938883587
439,2177.0033393809945,1,2415.1662938883587,2417.3319410720665
440,2178.4007357756814,1,2417.3319410720665,2424.0760761651763
441,2185.2153837191468,1,2424.0760761651763,2425.3694462428825
442,2187.391559211098,1,2425.3694462428825,2428.249517866624
443,2197.0262117891234,1,2428.249517866624,2428.5542892643107
444,2197.7727035176285,1,2428.5542892643107,2431.6076556239695
445,2202.788152301662,1,2431.6076556239695,2431.861675569484
446,2208.342115382863,1,2431.861675569484,2448.2651732998975
447,2209.435442692435,1,2448.2651732998975,2456.8064616486263
448,2213.6301816777172,1,2456.8064616486263,2463.913595703462
449,2218.0083286127046,1,2463.913595703462,2466.770499025476
450,2219.359224798704,1,2466.770499025476,2467.375765772323
451,2222.4286750359106,1,2467.375765772323,2476.376786235186
452,2236.372833169661,1,2476.376786235186,2476.5520132984943
453,2242.66479888951,1,2476.5520132984943,2482.099307759293
454,2246.115660669716,1,2482.099307759293,2485.600023540732
455,2248.0675733874195,1,2485.600023540732,2486.5557835633076
456,2249.129006163742,1,2486.5557835633076,2488.907621195263
457,2251.9747933825092,1,2488.907621195263,2499.322875553073
458,2258.7908928391075,1,2499.322875553073,2506.422815995854
459,2259.415621350198,1,2506.422815995854,2507.3197806637813
460,2259.7749244579577,1,2507.3197806637813,2510.1802548604687
461,2261.629248552332,1,2510.1802548604687,2512.8931347109287
462,2261.812154743961,1,2512.8931347109287,2526.395154996485
463,2265.0778637122326,1,2526.395154996485,2526.445799463647
464,2265.091885569216,1,2526.445799463647,2527.449190292418
465,2268.4834596759997,1,2527.449190292418,2530.389475945376
466,2271.2748325091598,1,2530.389475945376,2545.0418643868747
467,2275.857654183768,1,2545.0418643868747,2549.36417746185
468,2295.3302981557244,1,2549.36417746185,2561.672942733884
